0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-1.7647058823529411,-0.09999999999999998,0.3478260869565215,2.3125,1.0,-2.0,-1.5833333333333335,-1.4402985074626866,-0.36567164179104483,0.7089552238805967,-1.763157894736842,-5.552631578947368,-4.0,0.0,3.25,5.512195121951219,4.404761904761905,1.0,0.0,0.0,4.538461538461538,4.664,8.12,5.0,8.0,7.0,6.5,5.0,1.0,7.0,5.181818181818182
-1.8235294117647058,-0.04999999999999993,0.5217391304347823,2.25,1.0,-2.0,-1.5,-1.417910447761194,-0.34328358208955234,0.7313432835820892,-1.8421052631578947,-5.63157894736842,-4.0,1.0,3.0,5.487804878048781,4.380952380952381,1.3333333333333333,0.0,0.0,4.3076923076923075,4.736,8.192,6.0,8.0,7.0,7.0,5.0,1.0,7.0,5.0
-1.8823529411764706,0.0,0.695652173913043,2.1875,1.0,-3.0,-1.4166666666666667,-1.3955223880597014,-0.32089552238805985,0.7537313432835817,-1.9210526315789473,-5.7105263157894735,-4.0,1.0,3.0,5.463414634146341,4.357142857142858,1.6666666666666665,0.0,1.0,4.076923076923077,4.808,8.264,7.0,7.0,7.0,7.0,5.0,0.0,7.0,4.818181818181818
-1.9411764705882353,0.0,0.8695652173913047,2.125,1.0,-3.5,-1.3333333333333335,-1.373134328358209,-0.29850746268656736,0.7761194029850746,-2.0,-5.789473684210526,-4.0,1.0,3.0,5.439024390243903,4.333333333333333,2.0,-0.5,1.0,3.846153846153846,4.88,8.335999999999999,5.0,7.0,7.0,6.5,6.0,2.0,6.5,4.636363636363637
-2.0,0.0,1.0434782608695654,2.0625,1.0,-4.0,-1.25,-1.3507462686567164,-0.27611940298507465,0.7985074626865671,-2.0789473684210527,-5.868421052631579,-4.0,1.0,2.5,5.414634146341463,4.309523809523809,2.0,-1.0,1.0,3.6153846153846154,4.952,8.408,6.0,7.0,7.0,6.0,5.5,2.0,6.0,4.454545454545455
-2.0,-0.3333333333333333,1.2173913043478262,2.0,1.0,-4.0,-1.1666666666666667,-1.328358208955224,-0.25373134328358216,0.8208955223880596,-2.1578947368421053,-5.947368421052631,-4.0,1.0,2.0,5.390243902439025,4.285714285714286,2.0,-1.0,1.0,3.3846153846153846,5.023999999999999,8.48,5.0,6.5,6.5,7.0,5.0,1.0,5.5,4.2727272727272725
-2.0,-0.6666666666666666,1.391304347826087,1.0,1.0,-4.0,-1.0833333333333335,-1.3059701492537314,-0.23134328358208966,0.8432835820895521,-2.2368421052631575,-6.026315789473684,-4.0,1.0,2.5,5.365853658536586,4.261904761904762,2.0,-2.0,1.5,3.1538461538461537,5.096,8.552,3.0,6.0,6.0,7.0,5.0,2.0,5.0,4.090909090909091
-2.0,-1.0,1.5652173913043477,1.0,1.0,-4.0,-1.0,-1.283582089552239,-0.20895522388059717,0.8656716417910446,-2.31578947368421,-6.105263157894736,-4.0,1.0,3.0,5.341463414634147,4.238095238095238,2.0,-2.0,2.0,2.923076923076923,5.167999999999999,8.623999999999999,6.0,6.0,6.0,6.5,6.0,3.0,5.0,3.909090909090909
-2.0,-1.0,1.7391304347826084,1.0,1.0,-4.0,-1.0,-1.2611940298507465,-0.18656716417910468,0.8880597014925371,-2.394736842105263,-6.184210526315789,-3.5,1.0,3.5,5.317073170731708,4.214285714285714,2.0,-2.0,3.0,2.692307692307692,5.24,8.696,4.0,7.0,6.0,6.0,5.0,4.0,2.0,3.727272727272727
-3.0,-1.0,1.9130434782608692,1.0,0.0,-4.0,-1.0,-1.2388059701492538,-0.16417910447761197,0.9104477611940296,-2.4736842105263155,-6.263157894736842,-3.0,1.0,4.0,5.2926829268292686,4.190476190476191,2.0,-2.5,2.5,2.4615384615384612,5.311999999999999,8.768,3.0,7.0,5.5,6.0,5.0,6.0,2.5,3.5454545454545454
-3.0,-1.0,2.08695652173913,1.0,0.0,-4.0,-1.0,-1.2164179104477613,-0.14179104477611948,0.9328358208955221,-2.552631578947368,-6.342105263157895,-3.0,1.0,4.0,5.2682926829268295,4.166666666666667,2.0,-3.0,2.0,2.230769230769231,5.384,8.84,1.0,7.0,5.0,6.0,5.0,5.0,3.0,3.3636363636363633
-3.0,-1.0,2.2608695652173907,1.0,0.0,-4.666666666666667,-1.0,-1.1940298507462686,-0.11940298507462699,0.9552238805970146,-2.631578947368421,-6.421052631578947,-3.0,1.0,2.5,5.2439024390243905,4.142857142857143,2.0,-2.6666666666666665,-3.0,2.0,5.4559999999999995,8.911999999999999,1.3333333333333333,7.0,5.666666666666667,6.0,5.5,3.5,2.3333333333333335,3.1818181818181817
-3.0,-1.0,2.4347826086956523,1.0,0.0,-5.333333333333333,-1.0,-1.171641791044776,-0.0970149253731345,0.9776119402985075,-2.7105263157894735,-6.5,-3.0,1.0,1.0,5.219512195121951,4.119047619047619,2.0,-2.3333333333333335,0.0,2.072,5.528,8.983999999999998,1.6666666666666665,7.0,6.333333333333333,6.0,6.0,2.0,1.6666666666666667,3.0
